time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min),Unit_ID,drift_x (m),drift_y (m),U (m/s),u (m/s),v (m/s)
2016-01-25 12:00:00,-74.6818,-35.218,,-1.2,994.4,-0.5,15.2,48.0,0,2016P18,-129.6906041518484,1495.6448776547124,0.4170158955784868,-0.03602516781995788,0.41545691045964234
2016-01-25 13:00:00,-74.6818,-35.218,,-1.3,994.3,-0.3,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-25 14:00:00,-74.6818,-35.218,0.139,-1.4,994.2,-0.4,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-25 15:00:00,-74.6612,-35.2404,,-1.6,994.2,-0.2,15.2,48.0,0,2016P18,-660.8070446444065,2299.271447896068,0.6645403092634319,-0.183557512401224,0.6386865133044634
2016-01-25 16:00:00,-74.6612,-35.2404,,-1.2,994.1,-0.2,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-25 17:00:00,-74.6612,-35.2404,0.222,-1.7,994.2,0.0,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-25 18:00:00,-74.6466,-35.2982,,-1.7,993.9,-0.3,15.2,48.0,0,2016P18,-1707.3551122045276,1629.5781545882055,0.6556136062504915,-0.4742653089457021,0.45266059849672374
2016-01-25 19:00:00,-74.6466,-35.2982,,-1.8,993.8,-0.3,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-25 20:00:00,-74.6466,-35.2982,0.219,-2.1,993.7,-0.5,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-25 21:00:00,-74.6514,-35.365,,-2.2,993.7,-0.2,15.2,48.0,0,2016P18,-1975.0383794619552,-535.7514857331048,0.5684480615446214,-0.5486217720727653,-0.14881985714808466
2016-01-25 22:00:00,-74.6514,-35.365,,-2.4,993.8,0.0,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-25 23:00:00,-74.6514,-35.365,0.189,-2.5,993.8,0.1,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 00:00:00,-74.664,-35.367,,-2.7,993.7,0.0,15.2,48.0,0,2016P18,-59.114854689619754,-1406.348751424743,0.3909973967303565,-0.01642079296933882,-0.3906524309513175
2016-01-26 01:00:00,-74.664,-35.367,,-2.9,993.7,-0.1,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 02:00:00,-74.664,-35.367,0.13,-3.1,993.7,-0.1,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 03:00:00,-74.658,-35.3028,,-3.3,993.6,-0.2,15.2,40.0,0,2016P18,1896.0670860426926,669.6900805197514,0.5585720329113272,0.5266853016785257,0.18602502236659763
2016-01-26 04:00:00,-74.658,-35.3028,,-3.3,993.5,-0.2,15.2,40.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 05:00:00,-74.658,-35.3028,0.186,-3.5,993.5,-0.2,15.2,40.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 06:00:00,-74.6392,-35.2602,,-3.4,993.3,-0.2,15.2,52.0,0,2016P18,1258.6181915149757,2098.3599100638376,0.6796895887466441,0.3496161643097155,0.5828777527955105
2016-01-26 07:00:00,-74.6392,-35.2602,,-3.2,993.3,-0.2,15.2,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 08:00:00,-74.6392,-35.2602,0.227,-2.4,993.3,-0.2,15.2,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 09:00:00,-74.6258,-35.2332,,-2.6,993.3,0.0,15.2,52.0,0,2016P18,798.6693131043098,1495.6373411373281,0.4709790603634485,0.2218525869734194,0.4154548169825911
2016-01-26 10:00:00,-74.6258,-35.2332,,-2.2,993.2,-0.1,15.2,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 11:00:00,-74.6258,-35.2332,0.157,-1.8,993.2,-0.1,15.2,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 12:00:00,-74.6016,-35.2356,,-0.8,993.4,0.1,15.2,48.0,0,2016P18,-71.0532375840581,2701.0718126190627,0.7505572775031857,-0.019737010440016137,0.7502977257275174
2016-01-26 13:00:00,-74.6016,-35.2356,,-0.7,993.4,0.3,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 14:00:00,-74.6016,-35.2356,0.25,-0.6,993.3,0.1,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 15:00:00,-74.5678,-35.3008,,-0.3,993.4,0.1,15.2,52.0,0,2016P18,-1933.2430567032468,3772.5614943187916,1.1775172977389308,-0.5370119601953464,1.0479337484218865
2016-01-26 16:00:00,-74.5678,-35.3008,,-0.6,993.5,0.1,15.2,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 17:00:00,-74.5678,-35.3008,0.393,-1.0,993.4,0.1,15.2,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 18:00:00,-74.5562,-35.4382,,-1.2,993.4,-0.1,15.2,52.0,0,2016P18,-4082.7636241396112,1294.7225887324776,1.1897603695978956,-1.1341010067054476,0.3596451635367993
2016-01-26 19:00:00,-74.5562,-35.4382,,-1.3,993.5,0.0,15.2,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 20:00:00,-74.5562,-35.4382,0.397,-1.4,993.5,0.0,15.2,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 21:00:00,-74.5728,-35.5376,,-1.5,993.5,0.1,15.2,48.0,0,2016P18,-2955.78045220836,-1852.7930892001627,0.9690217286389687,-0.8210501256134334,-0.5146647470000452
2016-01-26 22:00:00,-74.5728,-35.5376,,-1.5,993.3,-0.1,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-26 23:00:00,-74.5728,-35.5376,0.323,-1.7,993.1,-0.4,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 00:00:00,-74.5944,-35.6014,,-1.9,993.0,-0.4,15.2,48.0,0,2016P18,-1895.1823774373136,-2410.867461169916,0.8518316394124346,-0.5264395492881426,-0.6696854058805323
2016-01-27 01:00:00,-74.5944,-35.6014,,-2.2,992.9,-0.4,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 02:00:00,-74.5944,-35.6014,0.284,-2.4,992.8,-0.3,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 03:00:00,-74.6158,-35.6092,,-2.6,992.7,-0.3,15.2,52.0,0,2016P18,-231.3830278208745,-2388.549253178291,0.666591757389953,-0.06427306328357625,-0.6634859036606364
2016-01-27 04:00:00,-74.6158,-35.6092,,-2.7,992.6,-0.3,15.2,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 05:00:00,-74.6158,-35.6092,0.222,-2.9,992.6,-0.3,15.2,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 06:00:00,-74.6242,-35.5548,,-2.8,992.6,-0.1,15.2,52.0,0,2016P18,1611.5617835550763,-937.5626497387336,0.517901384894204,0.4476560509875212,-0.26043406937187047
2016-01-27 07:00:00,-74.6242,-35.5548,,-2.7,992.4,-0.2,15.2,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 08:00:00,-74.6242,-35.5548,0.173,-2.6,992.4,-0.2,15.2,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 09:00:00,-74.6314,-35.4884,,-2.5,992.6,-0.1,15.2,48.0,0,2016P18,1966.0056909226487,-803.6256935944351,0.5899749309479344,0.546112691922958,-0.22322935933178753
2016-01-27 10:00:00,-74.6314,-35.4884,,-2.2,992.7,0.3,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 11:00:00,-74.6314,-35.4884,0.197,-1.9,993.0,0.6,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 12:00:00,-74.6278,-35.4042,,0.3,993.2,0.7,15.2,48.0,0,2016P18,2491.8985268670995,401.81291200409737,0.701135096242732,0.692194035240861,0.11161469777891593
2016-01-27 13:00:00,-74.6278,-35.4042,,1.0,993.5,0.8,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 14:00:00,-74.6278,-35.4042,0.234,0.3,993.8,0.9,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 15:00:00,-74.6058,-35.3484,,-0.1,994.1,0.8,15.2,48.0,0,2016P18,1651.7780903353128,2455.520516481173,0.8220510269680207,0.4588272473153647,0.6820890323558815
2016-01-27 16:00:00,-74.6058,-35.3484,,-0.8,994.4,1.0,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 17:00:00,-74.6058,-35.3484,0.274,-1.2,995.0,1.1,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 18:00:00,-74.5806,-35.3636,,-0.7,995.3,1.2,15.2,48.0,0,2016P18,-450.5748219391216,2812.6811445524,0.791261733236883,-0.12515967276086712,0.7813003179312222
2016-01-27 19:00:00,-74.5806,-35.3636,,-1.1,995.7,1.2,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 20:00:00,-74.5806,-35.3636,0.264,-1.5,996.2,1.3,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 21:00:00,-74.5704,-35.4326,,-1.8,996.6,1.2,15.2,48.0,0,2016P18,-2048.6379606542378,1138.464356369177,0.6510330456944259,-0.5690661001817328,0.31624009899143807
2016-01-27 22:00:00,-74.5704,-35.4326,,-1.9,996.8,1.1,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-27 23:00:00,-74.5704,-35.4326,0.217,-2.2,997.1,0.9,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 00:00:00,-74.5688,-35.4858,,-2.9,997.4,0.9,15.2,44.0,0,2016P18,-1580.548601217968,178.5825488433554,0.4418348393630347,-0.4390412781161023,0.04960626356759872
2016-01-28 01:00:00,-74.5688,-35.4858,,-4.1,997.8,1.0,15.2,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 02:00:00,-74.5688,-35.4858,0.147,-5.2,998.0,0.9,15.2,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 03:00:00,-74.5526,-35.528,,-5.4,998.1,0.7,15.2,36.0,0,2016P18,-1253.8702449175005,1808.1468507819695,0.6112112055074139,-0.3482972902548612,0.5022630141061026
2016-01-28 04:00:00,-74.5526,-35.528,,-4.7,998.2,0.4,15.2,36.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 05:00:00,-74.5526,-35.528,0.204,-4.3,998.5,0.4,15.2,36.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 06:00:00,-74.542,-35.606,,-4.0,998.6,0.5,15.2,44.0,0,2016P18,-2319.952659542099,1183.1069978045493,0.7233923486107604,-0.6444312943172497,0.32864083272348593
2016-01-28 07:00:00,-74.542,-35.606,,-3.5,998.8,0.5,15.2,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 08:00:00,-74.542,-35.606,0.241,-3.3,998.9,0.4,15.2,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 09:00:00,-74.5356,-35.6456,,-2.8,999.1,0.5,15.2,44.0,0,2016P18,-1178.610327596939,714.3282032845925,0.3828284805886866,-0.3273917576658164,0.1984245009123868
2016-01-28 10:00:00,-74.5356,-35.6456,,-2.1,999.4,0.6,15.2,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 11:00:00,-74.5356,-35.6456,0.128,-1.0,999.4,0.5,15.2,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 12:00:00,-74.5272,-35.711,,-0.4,999.5,0.4,15.2,44.0,0,2016P18,-1947.2786110074362,937.5551379232213,0.6003409284441819,-0.5409107252798434,0.26043198275645035
2016-01-28 13:00:00,-74.5272,-35.711,,0.1,999.6,0.3,15.2,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 14:00:00,-74.5272,-35.711,0.2,1.0,999.7,0.3,15.2,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 15:00:00,-74.5184,-35.7974,,1.6,999.8,0.2,15.2,48.0,0,2016P18,-2573.9140501412658,982.1998546563743,0.7652639186082025,-0.7149761250392405,0.272833292960104
2016-01-28 16:00:00,-74.5184,-35.7974,,2.0,999.7,0.1,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 17:00:00,-74.5184,-35.7974,0.255,2.9,999.6,-0.1,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 18:00:00,-74.521,-35.9068,,2.0,999.5,-0.3,15.2,44.0,0,2016P18,-3260.9067245809406,-290.1953299976951,0.9093871730749314,-0.9058074234947057,-0.08060981388824864
2016-01-28 19:00:00,-74.521,-35.9068,,1.2,999.5,-0.2,15.2,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 20:00:00,-74.521,-35.9068,0.303,1.5,999.5,-0.2,15.2,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 21:00:00,-74.5386,-36.0278,,0.2,999.1,-0.4,15.2,44.0,0,2016P18,-3606.0794139382606,-1964.4009562850188,1.1406720409438276,-1.0016887260939613,-0.5456669323013941
2016-01-28 22:00:00,-74.5386,-36.0278,,-0.7,998.9,-0.7,15.2,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-28 23:00:00,-74.5386,-36.0278,0.38,-1.4,998.5,-0.9,15.2,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 00:00:00,-74.5662,-36.1244,,-1.9,998.2,-0.9,15.2,44.0,0,2016P18,-2875.711287708297,-3080.5441714310346,1.1706106550600066,-0.7988086910300825,-0.8557067142863984
2016-01-29 01:00:00,-74.5662,-36.1244,,-2.1,997.8,-1.1,15.2,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 02:00:00,-74.5662,-36.1244,0.39,-2.0,997.2,-1.3,15.2,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 03:00:00,-74.588,-36.1622,,-1.8,996.7,-1.5,15.2,36.0,0,2016P18,-1123.3195131651103,-2433.188878199828,0.7444369218967376,-0.3120331981014195,-0.6758857994999523
2016-01-29 04:00:00,-74.588,-36.1622,,-1.8,996.5,-1.3,15.2,36.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 05:00:00,-74.588,-36.1622,0.248,-2.1,996.3,-0.9,15.2,36.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 06:00:00,-74.5956,-36.1618,,-2.1,996.1,-0.6,15.2,44.0,0,2016P18,11.870604023448228,-848.2688094326004,0.23565329541538318,0.003297390006513397,-0.235630224842389
2016-01-29 07:00:00,-74.5956,-36.1618,,-2.5,995.9,-0.6,15.2,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 08:00:00,-74.5956,-36.1618,0.079,-2.8,995.6,-0.7,15.2,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 09:00:00,-74.5954,-36.1614,,-2.9,995.2,-0.9,15.2,48.0,0,2016P18,11.864894843332399,22.322870867747504,0.007022265588723479,0.0032958041231478884,0.006200797463263195
2016-01-29 10:00:00,-74.5954,-36.1614,,-2.9,994.8,-1.1,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 11:00:00,-74.5954,-36.1614,0.002,-2.7,994.4,-1.2,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 12:00:00,-74.5894,-36.1798,,-2.4,994.0,-1.2,15.2,44.0,0,2016P18,-545.7920718538043,669.6859384869971,0.23997946187611913,-0.15160890884827896,0.18602387180194363
2016-01-29 13:00:00,-74.5894,-36.1798,,-1.7,993.6,-1.3,15.2,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 14:00:00,-74.5894,-36.1798,0.08,-0.4,993.1,-1.2,15.2,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 15:00:00,-74.5744,-36.2074,,-0.1,992.5,-1.5,15.2,48.0,0,2016P18,-818.9991046803415,1674.2132575188543,0.5177221570267911,-0.22749975130009487,0.46505923819968176
2016-01-29 16:00:00,-74.5744,-36.2074,,0.6,992.0,-1.6,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 17:00:00,-74.5744,-36.2074,0.173,-0.2,991.4,-1.7,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 18:00:00,-74.5508,-36.2666,,1.2,990.7,-1.8,15.2,44.0,0,2016P18,-1758.3612755054949,2634.0909267613665,0.8797389038889495,-0.4884336876404152,0.7316919241003796
2016-01-29 19:00:00,-74.5508,-36.2666,,0.1,990.0,-2.0,15.2,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 20:00:00,-74.5508,-36.2666,0.293,-0.3,989.4,-2.0,15.2,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 21:00:00,-74.534,-36.3598,,-1.0,988.6,-2.1,15.2,48.0,0,2016P18,-2772.3609078437903,1875.1121452097389,0.9297065181612618,-0.7701002521788306,0.520864484780483
2016-01-29 22:00:00,-74.534,-36.3598,,-1.6,988.0,-2.0,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-29 23:00:00,-74.534,-36.3598,0.31,-2.0,987.4,-2.0,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 00:00:00,-74.5302,-36.456,,-2.3,986.7,-1.9,15.2,48.0,0,2016P18,-2864.6344179269518,424.1321131266259,0.8044061914322757,-0.7957317827574866,0.11781447586850718
2016-01-30 01:00:00,-74.5302,-36.456,,-2.5,986.1,-2.0,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 02:00:00,-74.5302,-36.456,0.268,-2.8,985.2,-2.2,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 03:00:00,-74.5342,-36.5172,,-2.9,984.5,-2.3,15.2,48.0,0,2016P18,-1822.8445012104767,-446.4548599693932,0.5213115595279822,-0.5063456947806879,-0.12401523888038701
2016-01-30 04:00:00,-74.5342,-36.5172,,-3.1,983.6,-2.5,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 05:00:00,-74.5342,-36.5172,0.174,-3.5,982.8,-2.4,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 06:00:00,-74.5294,-36.5166,,-3.5,982.1,-2.4,15.2,48.0,0,2016P18,17.86651938232088,535.7458125334575,0.1489010121935074,0.004962922050644689,0.14881828125929375
2016-01-30 07:00:00,-74.5294,-36.5166,,-3.5,981.4,-2.2,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 08:00:00,-74.5294,-36.5166,0.05,-3.4,980.4,-2.4,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 09:00:00,-74.5174,-36.521,,-3.2,979.6,-2.5,15.2,48.0,0,2016P18,-131.0607941998972,1339.3635110438213,0.3738223841393628,-0.036405776166638114,0.3720454197343948
2016-01-30 10:00:00,-74.5174,-36.521,,-3.2,979.0,-2.4,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 11:00:00,-74.5174,-36.521,0.125,-3.0,978.4,-2.1,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 12:00:00,-74.5028,-36.5418,,-3.0,977.8,-1.8,15.2,48.0,0,2016P18,-620.0287112884428,1629.5569717690944,0.48431346399744324,-0.17223019758012298,0.452654714380304
2016-01-30 13:00:00,-74.5028,-36.5418,,-3.0,977.3,-1.7,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 14:00:00,-74.5028,-36.5418,0.161,-2.1,976.9,-1.5,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 15:00:00,-74.4864,-36.553,,-1.8,976.4,-1.4,15.2,48.0,0,2016P18,-334.168585504809,1830.4586792640591,0.5168643304712898,-0.09282460708466918,0.5084607442400164
2016-01-30 16:00:00,-74.4864,-36.553,,-2.4,976.3,-1.0,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 17:00:00,-74.4864,-36.553,0.172,-3.0,976.2,-0.6,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 18:00:00,-74.4674,-36.59,,-3.4,976.4,-0.1,15.2,48.0,0,2016P18,-1105.0888131251063,2120.649935737842,0.6642535861869935,-0.30696911475697397,0.589069426593845
2016-01-30 19:00:00,-74.4674,-36.59,,-3.4,976.5,0.2,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 20:00:00,-74.4674,-36.59,0.221,-4.2,976.8,0.6,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 21:00:00,-74.4558,-36.687,,-4.3,976.8,0.4,15.2,44.0,0,2016P18,-2900.5836859845217,1294.7107899519021,0.8823396642468233,-0.8057176905512561,0.3596418860977506
2016-01-30 22:00:00,-74.4558,-36.687,,-4.4,977.0,0.5,15.2,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-30 23:00:00,-74.4558,-36.687,0.294,-4.3,977.2,0.4,15.2,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 00:00:00,-74.4636,-36.7976,,-4.7,977.1,0.3,15.2,48.0,0,2016P18,-3309.671230830362,-870.5812426731903,0.9506266352848559,-0.9193531196751006,-0.2418281229647751
2016-01-31 01:00:00,-74.4636,-36.7976,,-5.4,977.3,0.3,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 02:00:00,-74.4636,-36.7976,0.317,-4.8,977.3,0.1,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 03:00:00,-74.4802,-36.8696,,-5.4,977.2,0.0,15.2,48.0,0,2016P18,-2153.5241851126434,-1852.7775222589182,0.7891260873280126,-0.5982011625312899,-0.5146604228496995
2016-01-31 04:00:00,-74.4802,-36.8696,,-5.2,977.1,-0.2,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 05:00:00,-74.4802,-36.8696,0.263,-4.6,977.2,0.0,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 06:00:00,-74.4882,-36.8976,,-4.5,977.6,0.5,15.2,48.0,0,2016P18,-836.6092822039326,-892.9058288722202,0.33988876973951887,-0.23239146727887017,-0.24802939690895007
2016-01-31 07:00:00,-74.4882,-36.8976,,-4.5,977.8,0.7,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 08:00:00,-74.4882,-36.8976,0.113,-4.3,977.8,0.6,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 09:00:00,-74.4838,-36.929,,-4.0,977.9,0.3,15.2,48.0,0,2016P18,-937.7260409880913,491.09828624516655,0.29403898376537785,-0.26047945583002535,0.13641619062365737
2016-01-31 10:00:00,-74.4838,-36.929,,-4.0,978.0,0.2,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 11:00:00,-74.4838,-36.929,0.098,-3.8,978.3,0.4,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 12:00:00,-74.4864,-36.9566,,-3.7,978.2,0.3,15.2,48.0,0,2016P18,-824.4712219539207,-290.194418130398,0.24279201524236738,-0.22901978387608907,-0.08060956059177722
2016-01-31 13:00:00,-74.4864,-36.9566,,-3.2,978.1,0.1,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 14:00:00,-74.4864,-36.9566,0.081,-2.3,978.1,-0.1,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 15:00:00,-74.4846,-36.9112,,-1.8,978.2,0.0,15.2,48.0,0,2016P18,1355.9738299092678,200.90383524232908,0.3807711654434591,0.37665939719701885,0.05580662090064697
2016-01-31 16:00:00,-74.4846,-36.9112,,-1.8,978.4,0.2,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 17:00:00,-74.4846,-36.9112,0.127,-2.1,978.5,0.4,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 18:00:00,-74.4546,-36.8414,,-2.0,978.7,0.5,15.2,48.0,0,2016P18,2084.9708573351877,3348.3924113657986,1.0956858165893562,0.5791585714819966,0.9301090031571663
2016-01-31 19:00:00,-74.4546,-36.8414,,-1.7,978.9,0.5,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 20:00:00,-74.4546,-36.8414,0.365,-1.9,979.1,0.6,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 21:00:00,-74.4168,-36.8652,,-2.1,979.4,0.7,15.2,48.0,0,2016P18,-712.2614312845473,4218.96141145993,1.1885173269940508,-0.1978503975790409,1.171933725405536
2016-01-31 22:00:00,-74.4168,-36.8652,,-2.2,979.7,0.8,15.2,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-01-31 23:00:00,-74.4168,-36.8652,0.396,-2.2,979.8,0.7,15.2,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-02-01 00:00:00,-74.4138,-36.9422,,-2.6,979.9,0.5,15.2,48.0,0,2016P18,-2309.8370352311713,334.83758425504567,0.6483278192398142,-0.6416213986753253,0.09301044007084602
2016-02-01 01:00:00,-74.4138,-36.9422,,-3.2,980.1,0.4,15.0,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-02-01 02:00:00,-74.4138,-36.9422,0.216,-3.4,980.1,0.3,15.0,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-02-01 03:00:00,-74.4314,-36.9604,,-3.3,980.3,0.3,15.0,48.0,0,2016P18,-546.0639677412569,-1964.381802778785,0.5663521542739576,-0.15168443548368246,-0.5456616118829958
2016-02-01 04:00:00,-74.4314,-36.9604,,-3.9,980.4,0.3,15.0,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-02-01 05:00:00,-74.4314,-36.9604,0.189,-4.3,980.6,0.4,15.0,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-02-01 06:00:00,-74.4328,-36.935,,-4.7,980.8,0.6,15.0,48.0,0,2016P18,761.2504207248433,-156.2577788133718,0.21586723895229873,0.21145845020134535,-0.04340493855926995
2016-02-01 07:00:00,-74.4328,-36.935,,-4.5,981.0,0.6,15.0,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-02-01 08:00:00,-74.4328,-36.935,0.072,-4.0,981.3,0.7,15.0,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
