time,latitude (deg),longitude (deg), FMTID, YEAR, MONTH, DAY, HOUR, MIN,surf temperature (degC),barometric_pressure (hPa),air temperature (degC), VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body,Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2019-08-12 20:00:00,-55.3166,4.3074,40,2019,8,12,20,0,-1.2,981.1,0.7,15.2,0,40,36,10, 282706500A3F2641BFFCC2BFC000A95A5C1F824ABF,ISVP1_30min,241.27250418753016,-244.92452395231894,343.8029140513382,1800.0,0.1910016189174101,0.13404028010418342,-0.1360691799735105,267.0546469289695,191.2906841071996,328.49704758575376
2019-08-12 20:30:00,-55.3192,4.3102,40,2019,8,12,20,30,-1.2,982.2,1.7,15.2,0,36,38,10, 28270651EA5526443FFCC2BFC000A9571C1F9E4E7F,ISVP1_30min,177.76989763051165,-289.45637004021137,339.6868067211595,1800.0,0.1887148926228664,0.09876105423917314,-0.1608090944667841,267.22456283904506,191.00122773715952,328.46679585860886
2019-08-12 21:00:00,-55.322,4.313,40,2019,8,12,21,0,-1.2,983.9,3.5,15.2,0,36,54,17, 282706540A772648BFFCC47FC000A9539C1FBA6E7F,ISVP1_30min,177.7582654712041,-311.72238332726033,358.8437615600395,1800.0,0.19935764531113306,0.09875459192844672,-0.17317910184847796,267.39447863674707,190.6895053538319,328.4239556693556
2019-08-12 21:30:00,-55.325,4.3166,40,2019,8,12,21,30,-1.2,986.6,5.5,15.2,0,32,70,23, 28270655EAAD264DBFFCC5FFC000A94FDC1FDE8E3F,ISVP1_30min,228.53023471110356,-333.9884274213736,404.6904222100076,1800.0,0.22482801233889313,0.12696124150616864,-0.18554912634520757,267.6129416399857,190.35551692641067,328.40814447502277
2019-08-12 22:00:00,-55.3276,4.32,40,2019,8,12,22,0,-1.2,989.0,6.8,15.2,0,36,142,16, 282706580ADD2650FFFCC43FC000A94C9C20011E7F,ISVP1_30min,215.81781164020592,-289.4567706202491,361.05754372270206,1800.0,0.20058752429039003,0.11989878424455884,-0.16080931701124948,267.8192676388988,190.0660601557901,328.4086895040698
2019-08-12 22:30:00,-55.33,4.3228,40,2019,8,12,22,30,-1.2,990.8,7.0,15.2,0,32,136,10, 28270659EB0126517FFCC2BFC000A9499C201D123F,ISVP1_30min,177.7206821186888,-267.19097523127107,320.89820519561925,1800.0,0.17827678066423291,0.09873371228816046,-0.14843943068403948,267.98918304273025,189.79886918055905,328.39277240848185
2019-08-12 23:00:00,-55.3324,4.3236,40,2019,8,12,23,0,-1.2,992.1,5.5,15.2,0,32,134,1, 2827065C0B1B264DBFFCC07FC000A9469C20250E3F,ISVP1_30min,50.77426951978084,-267.19108086713027,271.9726091727119,1800.0,0.15109589398483994,0.028207927510989356,-0.14843948937062793,268.0377302802717,189.53167809969227,328.27805570443644
2019-08-12 23:30:00,-55.3354,4.3228,40,2019,8,12,23,30,-1.1,992.8,3.8,15.2,0,32,212,11, 2827065DEB2926C97FFCC2FFC000A942DC201DAA3F,ISVP1_30min,-50.77120119813239,-333.9889996304112,337.8259414923964,1800.0,0.18768107860688688,-0.028206222887851327,-0.18554944423911732,267.98918304273025,189.19768910006147,328.0456794239386
2019-08-13 00:00:00,-55.3378,4.3224,40,2019,8,13,0,0,-1.1,993.8,2.9,15.2,0,32,206,8, 282706800B3D26C73FFCC23FC000A93FDC20199E3F,ISVP1_30min,-25.38368283478732,-267.1913185384656,268.3943592115544,1800.0,0.14910797733975245,-0.014102046019326289,-0.14843962141025868,267.9649094205095,188.93049778152286,327.8718128670348
2019-08-13 00:30:00,-55.3402,4.3212,40,2019,8,13,0,30,-1.1,994.9,2.8,15.2,0,36,224,9, 28270681EB5326C6FFFCC27FC000A93CDC200DC27F,ISVP1_30min,-76.14644571697238,-267.19142416515336,277.8300529869487,1800.0,0.15435002943719373,-0.04230358095387354,-0.14843968009175187,267.8920885400499,188.66330635735775,327.658380433097
2019-08-13 01:00:00,-55.3402,4.3212,40,2019,8,13,1,0,-1.1,996.0,3.2,15.2,30,40,254,8, 282706840B6926C7FFFCC23FC078A93CDC200DFEBF,ISVP1_30min,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,267.8920885400499,188.66330635735775,327.658380433097
2019-08-13 01:30:00,-55.3402,4.3212,40,2019,8,13,1,30,-1.1,997.1,3.3,15.2,60,40,254,4, 28270685EB7F26C83FFCC13FC0F0A93CDC200DFEBF,ISVP1_30min,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,267.8920885400499,188.66330635735775,327.658380433097
2019-08-13 02:00:00,-55.3402,4.3212,40,2019,8,13,2,0,-1.1,997.6,2.7,15.2,90,32,254,27, 282706880B8926C6BFFCC6FFC168A93CDC200DFE3F,ISVP1_30min,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,267.8920885400499,188.66330635735775,327.658380433097
2019-08-13 02:30:00,-55.3402,4.3212,40,2019,8,13,2,30,-1.1,997.8,1.8,15.2,120,36,254,15, 28270689EB8D26C47FFCC3FFC1E0A93CDC200DFE7F,ISVP1_30min,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,267.8920885400499,188.66330635735775,327.658380433097
2019-08-13 03:00:00,-55.3402,4.3212,40,2019,8,13,3,0,-1.1,998.1,1.0,15.2,150,32,254,10, 2827068C0B9326C27FFCC2BFC258A93CDC200DFE3F,ISVP1_30min,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,267.8920885400499,188.66330635735775,327.658380433097
2019-08-13 03:30:00,-55.3658,4.2904,40,2019,8,13,3,30,-1.2,983.6,-14.0,15.2,0,40,140,10, 2827068DEA71261CFFFCC2BFC000A91CDC1ED91ABF,ISVP1_30min,-1954.3072825160482,-2850.0484291907533,3455.733352448933,1800.0,1.9198518624716294,-1.0857262680644713,-1.5833602384393073,266.02301220962516,185.81325792816716,324.49161752957804
2019-08-13 04:00:00,-55.3658,4.2904,40,2019,8,13,4,0,-1.2,983.9,-14.0,15.2,31,28,254,14, 282706900A77261CFFFCC3BFC07CA91CDC1ED9FDFF,ISVP1_30min,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,266.02301220962516,185.81325792816716,324.49161752957804
2019-08-13 04:30:00,-55.378,4.2776,40,2019,8,13,4,30,-1.2,984.0,-14.1,15.2,0,32,190,9, 28270691EA79261CBFFCC27FC000A90D9C1E597E3F,ISVP1_30min,-811.6558554818198,-1358.23043160151,1582.2689825267853,1800.0,0.8790383236259919,-0.4509199197121221,-0.7545724620008388,265.2462492281329,184.4550274965656,323.0777459039102
2019-08-13 05:00:00,-55.3836,4.2712,40,2019,8,13,5,0,-1.1,984.1,0.5,15.2,0,36,126,25, 282706940A7B26C13FFCC67FC000A9069C1E18FE7F,ISVP1_30min,-405.7030876479652,-623.4509476893813,743.8320237136071,1800.0,0.41324001317422615,-0.22539060424886956,-0.3463616376052119,264.85786686284587,183.8315765488766,322.4030678755748
2019-08-13 05:30:00,-55.3906,4.2666,40,2019,8,13,5,30,-1.1,984.2,0.4,15.2,0,36,158,4, 28270695EA7D26C0FFFCC13FC000A8FDDC1DEB3E7F,ISVP1_30min,-291.5579026788967,-779.3144928269885,832.0679595710337,1800.0,0.4622599775394632,-0.16197661259938706,-0.43295249601499364,264.57871667832757,183.0522620560493,321.7297436715904
2019-08-13 06:00:00,-55.397,4.266,40,2019,8,13,6,0,-1.1,984.4,0.4,15.2,0,36,166,19, 282706980A8126C0FFFCC4FFC000A8F5DC1DE54E7F,ISVP1_30min,-38.02257511924667,-712.5168935221908,713.5306859366399,1800.0,0.3964059366314666,-0.021123652844025925,-0.39584271862343934,264.54230576254974,182.33974516252724,321.2949022379623
2019-08-13 06:30:00,-55.397,4.266,40,2019,8,13,6,30,-1.1,984.6,0.5,15.2,31,36,254,13, 28270699EA8526C13FFCC37FC07CA8F5DC1DE5FE7F,ISVP1_30min,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,264.54230576254974,182.33974516252724,321.2949022379623
2019-08-13 07:00:00,-55.4074,4.2802,40,2019,8,13,7,0,-1.1,984.8,0.5,15.2,0,40,172,10, 2827069C0A8926C13FFCC2BFC000A8E8DC1E735ABF,ISVP1_30min,899.7222645480342,-1157.8415527175753,1466.3209793639621,1800.0,0.8146227663133123,0.4998457025266857,-0.6432453070653196,265.404029397622,181.18190360980978,321.35055782769103
2019-08-13 07:30:00,-55.4106,4.2942,40,2019,8,13,7,30,-1.1,984.9,0.4,15.2,0,40,178,20, 2827069DEA8B26C0FFFCC53FC000A8E4DC1EFF66BF,ISVP1_30min,886.8172369980389,-356.2593379831474,955.7015892719999,1800.0,0.5309453273733332,0.49267624277668826,-0.1979218544350819,266.25361327002514,180.82564427182672,321.85229563522665
2019-08-13 08:00:00,-55.4132,4.3084,40,2019,8,13,8,0,-1.2,984.9,0.3,15.2,0,40,146,14, 282706A00A8B2640BFFCC3BFC000A8E19C1F8D26BF,ISVP1_30min,899.4133686187004,-289.4608502478902,944.844956316257,1800.0,0.5249138646201428,0.49967409367705573,-0.16081158347105012,267.1153311954634,180.53618342157878,322.4033400634864
2019-08-13 08:30:00,-55.4152,4.3252,40,2019,8,13,8,30,-1.1,985.2,0.4,15.2,0,40,88,6, 282706A1EA9126C0FFFCC1BFC000A8DF1C2034B2BF,ISVP1_30min,1064.0248157195783,-222.66227677104953,1087.0728117122376,1800.0,0.603929339840132,0.5911248976219879,-0.12370126487280529,268.1348247277493,180.31352114480802,323.1242023424119
2019-08-13 09:00:00,-55.4162,4.3432,40,2019,8,13,9,0,-1.1,985.1,0.2,15.2,0,40,90,17, 282706A40A8F26C07FFCC47FC000A8DDDC20E8B6BF,ISVP1_30min,1139.9689984632141,-111.33116586542964,1145.3924855481546,1800.0,0.6363291586378637,0.6333161102573411,-0.061850647703016466,269.22713472170307,180.20218997894278,323.9692567878394
2019-08-13 09:30:00,-55.4166,4.3616,40,2019,8,13,9,30,-1.1,984.9,0.0,15.2,0,36,134,13, 282706A5EA8B26BFFFFCC37FC000A8DD5C21A10E7F,ISVP1_30min,1165.2722076075745,-44.53247147572454,1166.122831797048,1800.0,0.6478460176650267,0.6473734486708748,-0.024740261930958077,270.34371343496633,180.15765750746692,324.87305975162815
2019-08-13 10:00:00,-55.4164,4.3788,40,2019,8,13,10,0,-1.1,985.1,-0.1,15.2,0,40,82,8, 282706A80A8F26BFBFFCC23FC000A8DD9C224CA6BF,ISVP1_30min,1089.2651881990496,22.266236104419484,1089.4927422854037,1800.0,0.6052737457141132,0.6051473267772498,0.012370131169121935,271.38746735818194,180.1799237435718,325.75445101997855
2019-08-13 10:30:00,-55.4162,4.396,40,2019,8,13,10,30,-1.1,985.2,0.1,15.2,0,44,136,9, 282706A9EA9126C03FFCC27FC000A8DDDC22F912FF,ISVP1_30min,1089.270691340385,22.26623537103326,1089.4982442623568,1800.0,0.605276802367976,0.6051503840779916,0.012370130761685146,272.43121697488164,180.20218997894278,326.63679715491645
2019-08-13 11:00:00,-55.4156,4.4106,40,2019,8,13,11,0,-1.2,986.0,1.0,15.2,0,44,134,8, 282706AC0AA126427FFCC23FC000A8DE9C238B0EFF,ISVP1_30min,924.6181657296002,66.7987017181008,927.0279493890106,1800.0,0.5150155274383392,0.5136767587386668,0.03711038984338933,273.3171870951343,180.26898868066087,327.41287855175284
2019-08-13 11:30:00,-55.4156,4.422,40,2019,8,13,11,30,-1.1,986.5,1.4,15.2,0,40,118,10, 282706ADEAAB26C37FFCC2BFC000A8DE9C23FCEEBF,ISVP1_30min,721.9730721346633,0.0,721.9730721346633,1800.0,0.40109615118592407,0.40109615118592407,0.0,274.00896981137356,180.26898868066087,327.99058495182214
2019-08-13 12:00:00,-55.4164,4.4334,40,2019,8,13,12,0,-1.0,987.4,2.2,15.2,0,40,170,13, 282706B00ABD27457FFCC37FC000A8DD9C246F56BF,ISVP1_30min,721.9730721346633,-89.06493708899747,727.4459979312766,1800.0,0.40413666551737587,0.40109615118592407,-0.04948052060499859,274.70075061750055,180.1799237435718,328.51987353896504
2019-08-13 12:30:00,-55.4162,4.4444,40,2019,8,13,12,30,-1.0,988.1,2.1,15.2,0,36,90,10, 282706B1EACB27453FFCC2BFC000A8DDDC24DCB67F,ISVP1_30min,696.6266059748529,22.26623537103326,696.982362323209,1800.0,0.3872124235128939,0.3870147810971405,0.012370130761685146,275.36825659760655,180.20218997894278,329.0904222471573
2019-08-13 13:00:00,-55.4158,4.4574,40,2019,8,13,13,0,-1.0,988.0,1.5,15.2,0,36,190,18, 282706B40AC92743BFFCC4BFC000A8DE5C255F7E7F,ISVP1_30min,823.2901478802414,44.53246854394211,824.4936678660952,1800.0,0.4580520377033862,0.457383415489023,0.02474026030219006,276.1571249968007,180.24672244748703,329.77513344635315
2019-08-13 13:30:00,-55.4156,4.468,40,2019,8,13,13,30,-1.1,988.4,1.0,15.2,0,40,108,21, 282706B5EAD126C27FFCC57FC000A8DE9C25C8DABF,ISVP1_30min,671.3049038066788,22.266233173696765,671.6740720130856,1800.0,0.373152262229492,0.3729471687814882,0.012370129540942647,276.8003543005747,180.26898868066087,330.3261182844492
2019-08-13 14:00:00,-55.4148,4.479,40,2019,8,13,14,0,-1.1,987.7,-0.4,15.2,0,40,196,10, 282706B80AC326BEFFFCC2BFC000A8DF9C26378ABF,ISVP1_30min,696.6406836924125,89.06492536395264,702.3110444137401,1800.0,0.3901728024520778,0.38702260205134026,0.0494805140910848,277.4678546443175,180.35805360602475,330.9341896230636
2019-08-13 14:30:00,-55.4152,4.4876,40,2019,8,13,14,30,-1.0,986.5,-1.5,15.2,0,40,114,24, 282706B9EAAB273C3FFCC63FC000A8DF1C268CE6BF,ISVP1_30min,544.6573590334958,-44.53246121640559,546.474865708692,1800.0,0.30359714761594003,0.30258742168527547,-0.02474025623133644,277.9897172952672,180.31352114480802,331.3476253567267
2019-08-13 15:00:00,-55.4156,4.4972,40,2019,8,13,15,0,-1.1,986.1,-2.3,15.2,0,40,90,14, 282706BC0AA326BA3FFCC3BFC000A8DE9C26ECB6BF,ISVP1_30min,607.9834670596938,-44.53246414749352,609.6122017979739,1800.0,0.3386734454433188,0.337768592810941,-0.02474025785971862,278.5722603470532,180.26898868066087,331.81231519462114
2019-08-13 15:30:00,-55.4168,4.5058,40,2019,8,13,15,30,-1.0,985.5,-2.2,15.2,0,40,58,20, 282706BDEA97273A7FFCC53FC000A8DD1C274276BF,ISVP1_30min,544.6463529253496,-133.5974100298892,560.7922233069738,1800.0,0.311551235170541,0.30258130718074977,-0.07422078334993845,279.0941206616084,180.13539127063044,332.1780958704224
2019-08-13 16:00:00,-55.4168,4.5148,40,2019,8,13,16,0,-1.1,985.1,-1.4,15.2,0,36,82,16, 282706C00A8F26BC7FFCC43FC000A8DD1C279CA67F,ISVP1_30min,569.9614641580687,0.0,569.9614641580687,1800.0,0.3166452578655937,0.3166452578655937,0.0,279.6402523632113,180.13539127063044,332.6370844178135
2019-08-13 16:30:00,-55.4158,4.5238,40,2019,8,13,16,30,-1.1,984.7,-1.4,15.2,0,40,102,7, 282706C1EA8726BC7FFCC1FFC000A8DE5C27F6CEBF,ISVP1_30min,569.9614641580124,111.33117685600365,580.73290036409,1800.0,0.3226293890911611,0.31664525786556247,0.06185065380889092,280.18638284980346,180.24672244748703,333.1565549220337
2019-08-13 17:00:00,-55.415,4.5338,40,2019,8,13,17,0,-1.1,984.4,-1.1,15.2,0,40,52,7, 282706C40A8126BD3FFCC1FFC000A8DF5C285A6ABF,ISVP1_30min,633.3065130925432,89.0649282946885,639.5386626135855,1800.0,0.3552992570075475,0.3518369517180796,0.04948051571927139,280.7931930736701,180.33578737578148,333.7151681972973
2019-08-13 17:30:00,-55.4142,4.5442,40,2019,8,13,17,30,-1.1,984.3,-0.8,15.2,0,40,70,21, 282706C5EA7F26BDFFFCC57FC000A8E05C28C28EBF,ISVP1_30min,658.6520833145939,89.06491657138267,664.6466175483947,1800.0,0.3692481208602193,0.3659178240636633,0.04948050920632371,281.42427410866145,180.42485229235314,334.2944052512762
2019-08-13 18:00:00,-55.4142,4.5552,40,2019,8,13,18,0,-1.1,984.2,-0.5,15.2,0,40,76,9, 282706C80A7D26BEBFFCC27FC000A8E05C29309ABF,ISVP1_30min,696.6653193675866,0.0,696.6653193675866,1800.0,0.38703628853754807,0.38703628853754807,0.0,282.09176188803207,180.42485229235314,334.85652069179065
2019-08-13 18:30:00,-55.4136,4.5664,40,2019,8,13,18,30,-1.1,984.2,-0.3,15.2,0,36,100,9, 282706C9EA7D26BF3FFCC27FC000A8E11C29A0CA7F,ISVP1_30min,709.3319615107827,66.79867973366657,712.4702767378408,1800.0,0.39581682040991156,0.3940733119504348,0.03711037762981476,282.77138392763237,180.49165097208655,335.4651869255258
2019-08-13 19:00:00,-55.4124,4.5788,40,2019,8,13,19,0,-1.1,984.2,-0.1,15.2,0,36,82,18, 282706CC0A7D26BFBFFCC4BFC000A8E29C2A1CA67F,ISVP1_30min,785.3437161039375,133.5973396825114,796.6260111207682,1800.0,0.4425700061782046,0.4363020645021875,0.0742207442680619,283.52382039471485,180.6252483117693,336.17143998100556
2019-08-13 19:30:00,-55.4106,4.5912,40,2019,8,13,19,30,-1.1,984.2,0.0,15.2,0,40,112,9, 282706CDEA7D26BFFFFCC27FC000A8E4DC2A98E2BF,ISVP1_30min,785.3675193733902,200.39596005756366,810.531110626918,1800.0,0.4502950614593989,0.43631528854077234,0.1113310889208687,284.27625452330386,180.82564427182672,336.9137909200505
2019-08-13 20:00:00,-55.408,4.6028,40,2019,8,13,20,0,-1.1,984.2,0.0,15.2,0,40,124,7, 282706D00A7D26BFFFFCC1FFC000A8E81C2B0CFABF,ISVP1_30min,734.7320480280079,289.46072640242227,789.6953175300262,1800.0,0.43871962085001454,0.40818447112667106,0.16081151466801238,284.98014239200506,181.11510499822936,337.66309069290816
2019-08-13 20:30:00,-55.405,4.6134,40,2019,8,13,20,30,-1.1,984.0,-0.3,15.2,0,40,76,12, 282706D1EA7926BF3FFCC33FC000A8EBDC2B769ABF,ISVP1_30min,671.4371637470155,333.99299194862414,749.9194513622315,1800.0,0.41662191742346194,0.3730206465261197,0.18555166219368008,285.62334847349064,181.449097990178,338.3850947584103
2019-08-13 21:00:00,-55.402,4.6252,40,2019,8,13,21,0,-1.1,983.9,-0.3,15.2,0,44,78,10, 282706D40A7726BF3FFCC2BFC000A8EF9C2BEC9EFF,ISVP1_30min,747.5055422160206,333.9928270518143,818.7281259158806,1800.0,0.45484895884215587,0.4152808567866781,0.18555157058434127,286.33936831272456,181.78309081722952,339.16858043279194
2019-08-13 21:30:00,-55.399,4.636,40,2019,8,13,21,30,-1.1,983.6,-0.6,15.2,0,40,58,12, 282706D5EA7126BE7FFCC33FC000A8F35C2C5876BF,ISVP1_30min,684.2094387350317,333.99266214863854,761.3761582970941,1800.0,0.4229867546094967,0.3801163548527954,0.18555147897146584,286.99470663016905,182.11708347937815,339.9008586761316
2019-08-13 22:00:00,-55.3956,4.6462,40,2019,8,13,22,0,-1.1,983.7,-0.3,15.2,0,40,72,10, 282706D80A7326BF3FFCC2BFC000A8F79C2CBE92BF,ISVP1_30min,646.2467461263569,378.52481774177045,748.9431851117578,1800.0,0.41607954728430985,0.3590259700701983,0.2102915654120947,287.6136356145595,182.49560829712036,340.6262621101911
2019-08-13 22:30:00,-55.393,4.656,40,2019,8,13,22,30,-1.1,983.7,-0.2,15.2,0,40,58,14, 282706D9EA7326BF7FFCC3BFC000A8FADC2D2076BF,ISVP1_30min,620.9570277138149,289.4600118159563,685.1092823102524,1800.0,0.38061626795014025,0.34497612650767495,0.16081111767553127,288.2082913621308,182.78506830893633,341.28346049373886
2019-08-13 23:00:00,-55.3908,4.6654,40,2019,8,13,23,0,-1.1,983.7,0.1,15.2,0,40,56,10, 282706DC0A7326C03FFCC2BFC000A8FD9C2D7E72BF,ISVP1_30min,595.6509302581524,244.92760555175389,644.0415845880744,1800.0,0.35780088032670804,0.3309171834767513,0.1360708919731966,288.77867405143337,183.02999591448807,341.8963322285887
2019-08-13 23:30:00,-55.3884,4.6732,40,2019,8,13,23,30,-1.1,983.7,0.0,15.2,0,40,28,7, 282706DDEA7326BFFFFCC1FFC000A9009C2DCC3ABF,ISVP1_30min,494.2909814678249,267.193650354133,561.8861282768888,1800.0,0.3121589601538271,0.2746061008154583,0.14844091686340724,289.25196928651684,183.29718956484157,342.4391353780954
2019-08-14 00:00:00,-55.3868,4.6804,40,2019,8,14,0,0,-1.1,983.7,0.0,15.2,0,40,40,7, 282707000A7326BFFFFCC1FFC000A9029C2E1452BF,ISVP1_30min,456.2962329268725,178.1290415937118,489.83283642723364,1800.0,0.27212935357068535,0.2534979071815958,0.09896057866317322,289.68885635797375,183.47531860643568,342.9035229269653
2019-08-14 00:30:00,-55.3856,4.6874,40,2019,8,14,0,30,-1.1,983.7,0.0,15.2,0,40,64,17, 28270701EA7326BFFFFCC47FC000A9041C2E5A82BF,ISVP1_30min,443.63924846486026,133.59675040750048,463.3183295509794,1800.0,0.25739907197276635,0.2464662491471446,0.07422041689305582,290.11360690512464,183.60891535684294,343.3338589624063
2019-08-14 01:00:00,-55.3852,4.694,40,2019,8,14,1,0,-1.1,983.9,0.2,15.2,0,40,148,12, 282707040A7726C07FFCC33FC000A9049C2E9D2ABF,ISVP1_30min,418.3010996257906,44.532244271784194,420.6648674753187,1800.0,0.23370270415295485,0.23238949979210588,0.024740135706546776,290.51408529400413,183.65344760111486,343.6961195154629
