time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2016-09-06 09:00:00,-62.155,-17.0042,,-2.1,966.5,0.9,13.4,52.0,0,2015P21,5571.849451922042,3789.244514458178,6738.240148973273,3600.0,1.871733374714798,1.547735958867234,1.0525679206828271,213.51052249620517,934.4853413770321,958.5664277790823
2016-09-06 10:00:00,-62.155,-17.0042,,-2.1,966.6,0.6,13.4,52.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,213.51052249620517,934.4853413770321,958.5664277790823
2016-09-06 11:00:00,-62.155,-17.0042,0.624,-2.0,966.9,0.6,13.4,52.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,213.51052249620517,934.4853413770321,958.5664277790823
2016-09-06 12:00:00,-62.126,-16.9206,,-2.0,966.9,0.4,13.4,48.0,0,2015P21,4358.222506718737,3231.98785908249,5425.850066056596,3600.0,1.50718057390461,1.210617362977427,0.8977744053006917,210.40355331413696,937.7173292361147,961.0324889393316
2016-09-06 13:00:00,-62.126,-16.9206,,-2.0,967.2,0.6,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,210.40355331413696,937.7173292361147,961.0324889393316
2016-09-06 14:00:00,-62.126,-16.9206,0.503,-2.0,967.4,0.5,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,210.40355331413696,937.7173292361147,961.0324889393316
2016-09-06 15:00:00,-62.101,-16.8334,,-2.0,967.3,0.4,13.4,48.0,0,2015P21,4550.245868574874,2786.185475621321,5335.500629654721,3600.0,1.4820835082374224,1.263957185715243,0.7739404098948114,207.16268511220102,940.5035147117359,963.0489288130823
2016-09-06 16:00:00,-62.101,-16.8334,,-2.0,968.1,0.9,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,207.16268511220102,940.5035147117359,963.0489288130823
2016-09-06 17:00:00,-62.101,-16.8334,0.494,-2.0,969.7,2.2,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,207.16268511220102,940.5035147117359,963.0489288130823
2016-09-06 18:00:00,-62.0732,-16.7558,,-2.0,972.5,5.2,13.4,48.0,0,2015P21,4052.636774804613,3098.226330415696,5101.261728531466,3600.0,1.4170171468142962,1.1257324374457258,0.860618425115471,204.27851998074252,943.6017410421517,965.460490866044
2016-09-06 19:00:00,-62.0732,-16.7558,,-2.0,975.0,6.9,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,204.27851998074252,943.6017410421517,965.460490866044
2016-09-06 20:00:00,-62.0732,-16.7558,0.472,-2.1,977.8,8.1,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,204.27851998074252,943.6017410421517,965.460490866044
2016-09-06 21:00:00,-62.0244,-16.6806,,-2.2,980.2,7.7,13.4,48.0,0,2015P21,3930.890808860032,5438.582750434452,6710.445952729478,3600.0,1.8640127646470774,1.091914113572231,1.5107174306762365,201.48347634108046,949.0403237925859,970.1923146587088
2016-09-06 22:00:00,-62.0244,-16.6806,,-2.3,981.5,6.5,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,201.48347634108046,949.0403237925859,970.1923146587088
2016-09-06 23:00:00,-62.0244,-16.6806,0.622,-2.5,982.6,4.8,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,201.48347634108046,949.0403237925859,970.1923146587088
2016-09-07 00:00:00,-61.9816,-16.628,,-2.6,983.3,3.1,13.4,48.0,0,2015P21,2753.943168451888,4769.872655196714,5507.802476655837,3600.0,1.5299451324043993,0.7649842134588578,1.3249646264435315,199.52838659357923,953.8101964477826,974.456498723465
2016-09-07 01:00:00,-61.9816,-16.628,,-2.7,983.9,2.3,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,199.52838659357923,953.8101964477826,974.456498723465
2016-09-07 02:00:00,-61.9816,-16.628,0.51,-2.9,984.4,1.9,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,199.52838659357923,953.8101964477826,974.456498723465
2016-09-07 03:00:00,-61.9568,-16.6034,,-2.9,984.6,1.3,13.4,48.0,0,2015P21,1289.7741264254867,2763.8377966513535,3049.9699446708055,3600.0,0.8472138735196681,0.3582705906737463,0.7677327212920426,198.61401617820465,956.574034244434,976.9756447389606
2016-09-07 04:00:00,-61.9568,-16.6034,,-2.9,984.8,0.9,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,198.61401617820465,956.574034244434,976.9756447389606
2016-09-07 05:00:00,-61.9568,-16.6034,0.282,-2.9,985.4,0.9,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,198.61401617820465,956.574034244434,976.9756447389606
2016-09-07 06:00:00,-61.9434,-16.576,,-3.1,986.0,1.4,13.4,48.0,0,2015P21,1437.7443619519227,1493.3598008803992,2072.976687087939,3600.0,0.5758268575244275,0.3993734338755341,0.41482216691122203,197.59556150121435,958.0673940453147,978.2316379353923
2016-09-07 07:00:00,-61.9434,-16.576,,-3.4,986.4,1.6,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,197.59556150121435,958.0673940453147,978.2316379353923
2016-09-07 08:00:00,-61.9434,-16.576,0.192,-3.5,987.9,2.5,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,197.59556150121435,958.0673940453147,978.2316379353923
2016-09-07 09:00:00,-61.9336,-16.55,,-3.6,988.9,2.9,13.4,52.0,0,2015P21,1364.8810377362486,1092.156807529524,1748.0579908587301,3600.0,0.48557166412742503,0.37913362159340236,0.30337689098042336,196.629135364455,959.1595508528438,979.1067668372037
2016-09-07 10:00:00,-61.9336,-16.55,,-3.7,990.3,3.9,13.4,52.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,196.629135364455,959.1595508528438,979.1067668372037
2016-09-07 11:00:00,-61.9336,-16.55,0.162,-3.7,991.4,3.5,13.4,52.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,196.629135364455,959.1595508528438,979.1067668372037
2016-09-07 12:00:00,-61.917,-16.5326,,-3.7,992.6,3.7,13.4,48.0,0,2015P21,913.7130737404013,1849.97632603955,2063.3186831003404,3600.0,0.5731440786389834,0.25380918715011147,0.513882312788764,195.9823682271089,961.0095271788838,980.7896818301506
2016-09-07 13:00:00,-61.917,-16.5326,,-3.8,993.9,3.5,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,195.9823682271089,961.0095271788838,980.7896818301506
2016-09-07 14:00:00,-61.917,-16.5326,0.191,-3.8,994.8,3.4,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,195.9823682271089,961.0095271788838,980.7896818301506
2016-09-07 15:00:00,-61.8958,-16.5222,,-3.7,995.2,2.5,13.4,48.0,0,2015P21,546.4236408801237,2362.6138332979317,2424.978952610401,3600.0,0.6736052646140003,0.15178434468892324,0.6562816203605366,195.59579284628674,963.3721410121817,983.0277698303148
2016-09-07 16:00:00,-61.8958,-16.5222,,-3.7,995.8,2.0,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,195.59579284628674,963.3721410121817,983.0277698303148
2016-09-07 17:00:00,-61.8958,-16.5222,0.225,-3.7,996.4,1.6,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,195.59579284628674,963.3721410121817,983.0277698303148
2016-09-07 18:00:00,-61.8858,-16.5108,,-3.7,997.2,2.1,13.4,48.0,0,2015P21,599.3790734189669,1114.4379421812264,1265.3960647266554,3600.0,0.35149890686851537,0.16649418706082414,0.30956609505034066,195.17204510997624,964.4865789543629,984.0358165105075
2016-09-07 19:00:00,-61.8858,-16.5108,,-3.8,996.8,1.0,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,195.17204510997624,964.4865789543629,984.0358165105075
2016-09-07 20:00:00,-61.8858,-16.5108,0.117,-3.9,997.1,0.7,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,195.17204510997624,964.4865789543629,984.0358165105075
2016-09-07 21:00:00,-61.888,-16.492,,-4.0,996.2,-1.0,13.4,48.0,0,2015P21,988.7722388308001,-245.17620726094856,1018.7158155684717,3600.0,0.2829766154356866,0.2746589552307778,-0.06810450201693015,194.4732293033593,964.2414027471013,983.6571148969414
2016-09-07 22:00:00,-61.888,-16.492,,-4.3,995.7,-1.1,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,194.4732293033593,964.2414027471013,983.6571148969414
2016-09-07 23:00:00,-61.888,-16.492,0.094,-4.4,994.5,-2.6,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,194.4732293033593,964.2414027471013,983.6571148969414
2016-09-08 00:00:00,-61.8948,-16.462,,-4.4,993.2,-3.0,13.4,48.0,0,2015P21,1577.714803879977,-757.8178672692056,1750.2776700668044,3600.0,0.48618824168522345,0.4382541121888825,-0.2105049631303349,193.35808806384134,963.4835848798328,982.6942396048723
2016-09-08 01:00:00,-61.8948,-16.462,,-4.4,991.4,-4.3,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,193.35808806384134,963.4835848798328,982.6942396048723
2016-09-08 02:00:00,-61.8948,-16.462,0.162,-4.2,990.0,-4.5,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,193.35808806384134,963.4835848798328,982.6942396048723
2016-09-08 03:00:00,-61.9024,-16.4264,,-3.9,989.0,-4.2,13.4,48.0,0,2015P21,1871.8062351293154,-846.9738033557551,2054.5128876305193,3600.0,0.5706980243418109,0.5199461764248098,-0.23527050093215418,192.03477184220364,962.6366110764766,981.6040946233318
2016-09-08 04:00:00,-61.9024,-16.4264,,-3.6,988.7,-2.7,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,192.03477184220364,962.6366110764766,981.6040946233318
2016-09-08 05:00:00,-61.9024,-16.4264,0.19,-3.2,988.5,-1.5,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,192.03477184220364,962.6366110764766,981.6040946233318
2016-09-08 06:00:00,-61.8966,-16.3628,,-3.0,988.3,-0.7,13.4,48.0,0,2015P21,3343.183959928405,646.3748298366553,3405.0960941754547,3600.0,0.9458600261598485,0.9286622110912236,0.17954856384351536,189.67060416047218,963.2829859063131,981.7785132193414
2016-09-08 07:00:00,-61.8966,-16.3628,,-2.7,988.0,-0.7,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,189.67060416047218,963.2829859063131,981.7785132193414
2016-09-08 08:00:00,-61.8966,-16.3628,0.315,-2.5,988.1,-0.5,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,189.67060416047218,963.2829859063131,981.7785132193414
2016-09-08 09:00:00,-61.8888,-16.2864,,-2.4,987.7,-0.5,13.4,52.0,0,2015P21,4016.7862422508483,869.2618367450775,4109.767372584136,3600.0,1.1416020479400377,1.1157739561807911,0.24146162131807708,186.83056051374166,964.1522477430581,982.0871728975337
2016-09-08 10:00:00,-61.8888,-16.2864,,-2.0,987.4,-0.6,13.4,52.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,186.83056051374166,964.1522477430581,982.0871728975337
2016-09-08 11:00:00,-61.8888,-16.2864,0.381,-1.8,987.0,-1.0,13.4,52.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,186.83056051374166,964.1522477430581,982.0871728975337
2016-09-08 12:00:00,-61.8804,-16.1992,,-1.5,986.7,-1.0,13.4,48.0,0,2015P21,4585.77104580555,936.1270214904467,4680.345060453674,3600.0,1.3000958501260205,1.2738252905015417,0.2600352837473463,183.58895454923552,965.0883747645487,982.3952744889194
2016-09-08 13:00:00,-61.8804,-16.1992,,-1.2,986.2,-1.2,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,183.58895454923552,965.0883747645487,982.3952744889194
2016-09-08 14:00:00,-61.8804,-16.1992,0.433,-1.0,985.7,-1.4,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,183.58895454923552,965.0883747645487,982.3952744889194
2016-09-08 15:00:00,-61.8658,-16.1076,,-0.9,985.0,-1.8,13.4,48.0,0,2015P21,4818.483132597436,1627.0751775855908,5085.779520647861,3600.0,1.4127165335132947,1.3384675368326213,0.45196532710710857,180.18367953504662,966.7154499421342,983.3640828948409
2016-09-08 16:00:00,-61.8658,-16.1076,,-0.8,985.1,-1.0,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,180.18367953504662,966.7154499421342,983.3640828948409
2016-09-08 17:00:00,-61.8658,-16.1076,0.471,-0.8,985.1,-0.6,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,180.18367953504662,966.7154499421342,983.3640828948409
2016-09-08 18:00:00,-61.8518,-16.0196,,-0.8,984.5,-0.4,13.4,48.0,0,2015P21,4631.314351829408,1560.2058054961494,4887.055839763338,3600.0,1.3575155110453716,1.2864762088415023,0.43339050152670816,176.91213984633427,968.2756557476305,984.3046534170774
2016-09-08 19:00:00,-61.8518,-16.0196,,-0.9,984.4,-0.8,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,176.91213984633427,968.2756557476305,984.3046534170774
2016-09-08 20:00:00,-61.8518,-16.0196,0.453,-1.4,984.1,-1.0,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,176.91213984633427,968.2756557476305,984.3046534170774
2016-09-08 21:00:00,-61.8442,-15.926,,-1.7,983.5,-1.0,13.4,48.0,0,2015P21,4928.281804239038,846.9675252513103,5000.531524830527,3600.0,1.3890365346751463,1.3689671678441773,0.23526875701425287,173.4323094944724,969.1226232728816,984.5188799184594
2016-09-08 22:00:00,-61.8442,-15.926,,-1.9,982.6,-1.8,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,173.4323094944724,969.1226232728816,984.5188799184594
2016-09-08 23:00:00,-61.8442,-15.926,0.463,-1.8,982.0,-2.1,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,173.4323094944724,969.1226232728816,984.5188799184594
2016-09-09 00:00:00,-61.8438,-15.8242,,-1.6,981.6,-1.9,13.4,48.0,0,2015P21,5361.3597239209375,44.5772120341489,5361.545040108712,3600.0,1.4893180666968644,1.4892665899780382,0.012382558898374694,169.64750547515501,969.1672004849158,983.9031144425308
2016-09-09 01:00:00,-61.8438,-15.8242,,-1.4,980.9,-1.7,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,169.64750547515501,969.1672004849158,983.9031144425308
2016-09-09 02:00:00,-61.8438,-15.8242,0.496,-1.4,980.0,-2.0,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,169.64750547515501,969.1672004849158,983.9031144425308
2016-09-09 03:00:00,-61.8402,-15.7032,,-1.3,979.3,-2.3,13.4,48.0,0,2015P21,6372.622285332673,401.1947906833338,6385.238605689693,3600.0,1.7736773904693592,1.7701728570368536,0.11144299741203717,165.14871345732047,969.5683952755998,983.5329026900472
2016-09-09 04:00:00,-61.8402,-15.7032,,-1.2,978.3,-2.6,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,165.14871345732047,969.5683952755998,983.5329026900472
2016-09-09 05:00:00,-61.8402,-15.7032,0.591,-1.2,978.0,-2.0,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,165.14871345732047,969.5683952755998,983.5329026900472
2016-09-09 06:00:00,-61.8352,-15.5818,,-1.4,977.4,-1.9,13.4,48.0,0,2015P21,6394.438257226772,557.2146357921799,6418.670327710122,3600.0,1.7829639799194785,1.776232849229659,0.15478184327560554,160.63488486538427,970.1256099113914,983.3347676359585
2016-09-09 07:00:00,-61.8352,-15.5818,,-1.6,976.8,-1.5,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,160.63488486538427,970.1256099113914,983.3347676359585
2016-09-09 08:00:00,-61.8352,-15.5818,0.594,-1.5,976.4,-1.6,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,160.63488486538427,970.1256099113914,983.3347676359585
2016-09-09 09:00:00,-61.84,-15.4816,,-1.4,976.0,-1.4,13.4,48.0,0,2015P21,5278.641172950191,-534.9260425181217,5305.676064718715,3600.0,1.4737989068663098,1.4662892147083864,-0.1485905673661449,156.90918215613277,969.5906838688733,982.2049611411132
2016-09-09 10:00:00,-61.84,-15.4816,,-1.2,976.0,-0.8,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,156.90918215613277,969.5906838688733,982.2049611411132
2016-09-09 11:00:00,-61.84,-15.4816,0.491,-1.1,976.2,-0.2,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,156.90918215613277,969.5906838688733,982.2049611411132
2016-09-09 12:00:00,-61.8514,-15.3812,,-0.9,976.7,0.7,13.4,44.0,0,2015P21,5288.350994743589,-1270.4508595497052,5438.814358859483,3600.0,1.5107817663498564,1.4689863874287745,-0.3529030165415848,153.17593592533012,968.3202330093238,980.3606178350046
2016-09-09 13:00:00,-61.8514,-15.3812,,-0.8,977.0,1.0,13.4,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,153.17593592533012,968.3202330093238,980.3606178350046
2016-09-09 14:00:00,-61.8514,-15.3812,0.504,-0.7,977.5,1.3,13.4,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,153.17593592533012,968.3202330093238,980.3606178350046
2016-09-09 15:00:00,-61.8538,-15.2858,,-0.6,977.5,0.7,13.4,48.0,0,2015P21,5023.121882096917,-267.4636093573351,5030.237591280488,3600.0,1.3972882198001355,1.3953116339158103,-0.0742954470437042,149.62851142409713,968.0527693999662,979.5482917007897
2016-09-09 16:00:00,-61.8538,-15.2858,,-0.6,977.6,0.5,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,149.62851142409713,968.0527693999662,979.5482917007897
2016-09-09 17:00:00,-61.8538,-15.2858,0.466,-0.7,977.1,-0.3,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,149.62851142409713,968.0527693999662,979.5482917007897
2016-09-09 18:00:00,-61.8496,-15.2228,,-0.8,976.7,-0.8,13.4,48.0,0,2015P21,3316.896816452359,468.061254633787,3349.7590703035867,3600.0,0.9304886306398852,0.9213602267923219,0.13001701517605194,147.2858219150744,968.5208306546,979.6559154872058
2016-09-09 19:00:00,-61.8496,-15.2228,,-0.9,975.9,-1.6,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,147.2858219150744,968.5208306546,979.6559154872058
2016-09-09 20:00:00,-61.8496,-15.2228,0.31,-1.1,975.3,-1.8,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,147.2858219150744,968.5208306546,979.6559154872058
2016-09-09 21:00:00,-61.851,-15.1982,,-1.2,974.3,-2.4,13.4,48.0,0,2015P21,1295.3464707041287,-156.02038619751997,1304.7087184789045,3600.0,0.3624190884663624,0.3598184640844802,-0.04333899616597777,146.37104665995997,968.364810268403,979.3645332900779
2016-09-09 22:00:00,-61.851,-15.1982,,-1.3,973.3,-2.6,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,146.37104665995997,968.364810268403,979.3645332900779
2016-09-09 23:00:00,-61.851,-15.1982,0.121,-1.4,972.3,-3.0,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,146.37104665995997,968.364810268403,979.3645332900779
2016-09-10 00:00:00,-61.858,-15.1836,,-1.4,971.2,-3.1,13.4,48.0,0,2015P21,768.747813403532,-780.1024111797459,1095.2319263704674,3600.0,0.30423109065846315,0.21354105927875888,-0.2166951142165961,145.8281284261781,967.5847078572231,978.5121409157015
2016-09-10 01:00:00,-61.858,-15.1836,,-1.5,970.4,-2.9,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,145.8281284261781,967.5847078572231,978.5121409157015
2016-09-10 02:00:00,-61.858,-15.1836,0.101,-1.7,969.9,-2.4,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,145.8281284261781,967.5847078572231,978.5121409157015
2016-09-10 03:00:00,-61.8546,-15.1768,,-2.1,970.0,-1.3,13.4,48.0,0,2015P21,357.9652908347912,378.90698538474936,521.2577606288421,3600.0,0.14479382239690058,0.09943480300966422,0.1052519403846526,145.57526168057632,967.9636148426077,978.8491796352166
2016-09-10 04:00:00,-61.8546,-15.1768,,-2.4,970.4,0.0,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,145.57526168057632,967.9636148426077,978.8491796352166
2016-09-10 05:00:00,-61.8546,-15.1768,0.048,-2.8,970.8,0.9,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,145.57526168057632,967.9636148426077,978.8491796352166
2016-09-10 06:00:00,-61.8384,-15.1792,,-3.0,971.4,1.4,13.4,48.0,0,2015P21,-126.35468600855133,1805.3777489328165,1809.7940001608038,3600.0,0.5027205556002232,-0.035098523891264256,0.5014938191480046,145.6645088193443,969.7689925915407,980.647769651057
2016-09-10 07:00:00,-61.8384,-15.1792,,-3.1,972.4,2.0,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,145.6645088193443,969.7689925915407,980.647769651057
2016-09-10 08:00:00,-61.8384,-15.1792,0.168,-3.4,973.0,2.2,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,145.6645088193443,969.7689925915407,980.647769651057
2016-09-10 09:00:00,-61.819,-15.1972,,-3.6,973.8,2.5,13.4,48.0,0,2015P21,-948.1602137363769,2161.989933711639,2360.764339018842,3600.0,0.6557678719496783,-0.2633778371489936,0.6005527593643442,146.3338605468682,971.9309825252523,982.8852595980126
2016-09-10 10:00:00,-61.819,-15.1972,,-3.6,975.3,2.9,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,146.3338605468682,971.9309825252523,982.8852595980126
2016-09-10 11:00:00,-61.819,-15.1972,0.219,-3.5,975.9,2.9,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,146.3338605468682,971.9309825252523,982.8852595980126
2016-09-10 12:00:00,-61.8042,-15.2146,,-3.5,977.1,3.2,13.4,48.0,0,2015P21,-917.1336652137469,1649.3490086441168,1887.1900572501254,3600.0,0.5242194603472571,-0.254759351448263,0.4581525024011436,146.9808974987514,973.5803315338962,984.6126376292302
2016-09-10 13:00:00,-61.8042,-15.2146,,-3.8,977.9,2.7,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,146.9808974987514,973.5803315338962,984.6126376292302
2016-09-10 14:00:00,-61.8042,-15.2146,0.175,-3.8,978.6,2.7,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,146.9808974987514,973.5803315338962,984.6126376292302
2016-09-10 15:00:00,-61.7926,-15.204,,-3.6,979.4,2.3,13.4,48.0,0,2015P21,558.9825612413913,1292.7305031086555,1408.4081998623635,3600.0,0.39122449996176767,0.15527293367816425,0.35909180641907096,146.5867259203726,974.8730620370051,985.8322145788607
2016-09-10 16:00:00,-61.7926,-15.204,,-3.9,980.2,2.3,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,146.5867259203726,974.8730620370051,985.8322145788607
2016-09-10 17:00:00,-61.7926,-15.204,0.13,-4.7,980.7,2.1,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,146.5867259203726,974.8730620370051,985.8322145788607
2016-09-10 18:00:00,-61.7798,-15.1764,,-5.7,981.5,2.2,13.4,48.0,0,2015P21,1456.0128171923222,1426.4586906701986,2038.3222807046143,3600.0,0.5662006335290595,0.4044480047756451,0.39623852518616626,145.56038715192744,976.2995207276754,987.090968695848
2016-09-10 19:00:00,-61.7798,-15.1764,,-6.0,981.8,1.6,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,145.56038715192744,976.2995207276754,987.090968695848
2016-09-10 20:00:00,-61.7798,-15.1764,0.189,-6.5,981.7,1.0,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,145.56038715192744,976.2995207276754,987.090968695848
2016-09-10 21:00:00,-61.7736,-15.1642,,-7.3,981.5,0.0,13.4,48.0,0,2015P21,643.8675214430269,690.9399647053704,944.4381504345561,3600.0,0.26234393067626555,0.1788520892897297,0.191927767973714,145.10671327137842,976.9904606923806,987.707607807256
2016-09-10 22:00:00,-61.7736,-15.1642,,-7.3,981.6,-0.2,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,145.10671327137842,976.9904606923806,987.707607807256
2016-09-10 23:00:00,-61.7736,-15.1642,0.087,-6.6,981.5,-0.2,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,145.10671327137842,976.9904606923806,987.707607807256
2016-09-11 00:00:00,-61.7788,-15.1462,,-6.0,982.1,0.5,13.4,48.0,0,2015P21,950.1597311939765,-579.4979923736342,1112.933707795609,3600.0,0.30914825216544695,0.2639332586649935,-0.16097166454823172,144.43735569650133,976.4109627000068,987.0362292243136
2016-09-11 01:00:00,-61.7788,-15.1462,,-6.0,982.6,1.0,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,144.43735569650133,976.4109627000068,987.0362292243136
2016-09-11 02:00:00,-61.7788,-15.1462,0.103,-6.4,982.4,1.0,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,144.43735569650133,976.4109627000068,987.0362292243136
2016-09-11 03:00:00,-61.7816,-15.1158,,-7.1,981.8,-0.3,13.4,48.0,0,2015P21,1604.4432891130245,-312.03756375501695,1634.5047290154857,3600.0,0.4540290913931905,0.4456786914202846,-0.08667710104306026,143.30687793845297,976.0989251362515,986.562706023602
2016-09-11 04:00:00,-61.7816,-15.1158,,-7.3,980.9,-1.7,13.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,143.30687793845297,976.0989251362515,986.562706023602
2016-09-11 05:00:00,-61.7816,-15.1158,0.151,-7.1,979.7,-2.7,13.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,143.30687793845297,976.0989251362515,986.562706023602
