time,latitude (deg),longitude (deg),altitude,geometry,temperature (degC),barometric_pressure (hPa),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s)
2019-11-12 08:00:00+00:00,-58.5972,5.0052,,Point,-0.08,1004.3,ISVP4,267.5744382893616,-1559.4320176739627,1582.2213175698757,3600.0,0.4395059215471877,0.074326232858156,-0.4331755604649896
2019-11-12 09:00:00+00:00,-58.6104,5.0156,,Point,0.58,1003.0,ISVP4,604.7093233621491,-1470.3247491056222,1589.8201890759908,3600.0,0.44161671918777523,0.16797481204504142,-0.4084235414182284
2019-11-12 10:00:00+00:00,-58.6216,5.0338,,Point,0.24,1001.7,ISVP4,1057.8426479066964,-1247.5506556570297,1635.669192153638,3600.0,0.45435255337601055,0.2938451799740823,-0.3465418487936194
2019-11-12 11:00:00+00:00,-58.6304,5.054,,Point,0.55,1000.3,ISVP4,1173.7136088776563,-980.2199071632396,1529.1941348513346,3600.0,0.42477614856981516,0.3260315580215712,-0.2722833075453443
2019-11-12 12:00:00+00:00,-58.6376,5.0718,,Point,0.02,999.2,ISVP4,1034.0024896116902,-801.9991103362294,1308.573162457215,3600.0,0.36349254512700413,0.28722291378102505,-0.2227775306489526
2019-11-12 13:00:00+00:00,-58.643,5.0838,,Point,-0.01,996.9,ISVP4,696.936908099396,-601.4999259459303,920.610240429741,3600.0,0.2557250667860392,0.19359358558316556,-0.1670833127627584
2019-11-12 14:00:00+00:00,-58.6474,5.0882,,Point,-0.01,995.5,ISVP4,255.50408923235557,-490.11142666534954,552.7129003039461,3600.0,0.1535313611955406,0.07097335812009876,-0.1361420629625971
2019-11-12 15:00:00+00:00,-58.6514,5.0866,,Point,-0.37,993.5,ISVP4,-92.89889017832961,-445.55613530635776,455.13786208741493,3600.0,0.12642718391317082,-0.025805247271758223,-0.12376559314065494
2019-11-12 16:00:00+00:00,-58.6568,5.079,,Point,-0.15,991.9,ISVP4,-441.2192560533963,-601.5012250861992,745.9746347514176,3600.0,0.20721517631983824,-0.12256090445927675,-0.16708367363505533
2019-11-12 17:00:00+00:00,-58.6654,5.07,,Point,-0.01,990.3,ISVP4,-522.4157943292238,-957.9474448038033,1091.1377406958159,3600.0,0.30309381685994885,-0.14511549842478438,-0.2660965124455009
2019-11-12 18:00:00+00:00,-58.6774,5.0628,,Point,0.12,989.6,ISVP4,-417.8298189679917,-1336.6730072489859,1400.45581362886,3600.0,0.3890155037857944,-0.11606383860221992,-0.37129805756916273
2019-11-12 19:00:00+00:00,-58.6912,5.0632,,Point,0.08,989.2,ISVP4,23.20479656653855,-1537.1770601396054,1537.3521967340907,3600.0,0.4270422768705808,0.006445776824038486,-0.42699362781655703
2019-11-12 20:00:00+00:00,-58.7062,5.071,,Point,-0.01,989.2,ISVP4,452.3147545652576,-1670.8483932393556,1730.9890208744725,3600.0,0.48083028357624236,0.12564298737923824,-0.46412455367759875
2019-11-12 21:00:00+00:00,-58.7206,5.0864,,Point,0.0,989.1,ISVP4,892.6479682856549,-1604.0181439629225,1835.6727925877112,3600.0,0.509909109052142,0.24795776896823746,-0.44556059554525623
2019-11-12 22:00:00+00:00,-58.7334,5.1098,,Point,0.0,989.0,ISVP4,1355.8013656753021,-1425.7969366251616,1967.5096563058362,3600.0,0.5465304600849545,0.3766114904653617,-0.39605470461810044
2019-11-12 23:00:00+00:00,-58.7424,5.141,,Point,-0.07,989.4,ISVP4,1807.0715489775569,-1002.5151787006004,2066.5295223270446,3600.0,0.5740359784241791,0.5019643191604325,-0.27847643852794457
2019-11-13 00:00:00+00:00,-58.7458,5.1766,,Point,-0.2,991.2,ISVP4,2061.382510594618,-378.7283232829198,2095.884776852502,3600.0,0.5821902157923616,0.5726062529429494,-0.10520231202303328
2019-11-13 01:00:00+00:00,-58.7422,5.216,,Point,-0.5,993.3,ISVP4,2281.195080272156,401.00645368249627,2316.172957737159,3600.0,0.6433813771492108,0.6336653000755988,0.11139068157847119
2019-11-13 02:00:00+00:00,-58.7328,5.2532,,Point,-0.78,995.3,ISVP4,2154.0412779775847,1047.0713434182587,2395.0474369913895,3600.0,0.6652909547198305,0.598344799438218,0.2908531509495163
2019-11-13 03:00:00+00:00,-58.7206,5.2838,,Point,-2.2,997.3,ISVP4,1772.3506836132478,1358.9626415075047,2233.3845183302856,3600.0,0.6203845884250794,0.4923196343370133,0.3774896226409735
2019-11-13 04:00:00+00:00,-58.708,5.302,,Point,-2.88,998.8,ISVP4,1054.5121754177628,1403.5160734361423,1755.520804917421,3600.0,0.4876446680326169,0.2929200487271563,0.38986557595448396
2019-11-13 05:00:00+00:00,-58.6964,5.313,,Point,-2.63,1000.2,ISVP4,637.5727986155235,1292.12346458085,1440.861589901976,3600.0,0.40023933052832666,0.17710355517097875,0.35892318460579165
2019-11-13 06:00:00+00:00,-58.6886,5.3156,,Point,-1.39,1000.9,ISVP4,150.74912739606398,868.8403221441203,881.8212998074912,3600.0,0.24495036105763643,0.04187475761001777,0.2413445339289223
2019-11-13 07:00:00+00:00,-58.6852,5.3138,,Point,-1.19,1001.4,ISVP4,-104.38810146775664,378.7249369474978,392.84787589336514,3600.0,0.1091244099703792,-0.02899669485215462,0.10520137137430494
2019-11-13 08:00:00+00:00,-58.6866,5.3094,,Point,0.04,1001.3,ISVP4,-255.1957622753706,-155.9455378816258,299.07171024437775,3600.0,0.08307547506788271,-0.0708877117431585,-0.04331820496711827
2019-11-13 09:00:00+00:00,-58.6928,5.3078,,Point,0.54,1001.2,ISVP4,-92.7947385652796,-690.6163639142851,696.8226643928762,3600.0,0.19356185122024339,-0.02577631626813322,-0.1918378788650792
2019-11-13 10:00:00+00:00,-58.7026,5.3116,,Point,0.87,1001.3,ISVP4,220.34837121713187,-1091.6207795732669,1113.6378814920897,3600.0,0.3093438559700249,0.06120788089364774,-0.30322799432590747
2019-11-13 11:00:00+00:00,-58.714,5.3214,,Point,1.24,1000.4,ISVP4,568.1073167290767,-1269.8466848829585,1391.134977789485,3600.0,0.3864263827193014,0.1578075879802991,-0.35273519024526623
2019-11-13 12:00:00+00:00,-58.7256,5.337,,Point,0.23,999.7,ISVP4,904.0386457030307,-1292.127019753285,1576.9838642487994,3600.0,0.43805107340244426,0.25112184602861964,-0.35892417215369027
2019-11-13 13:00:00+00:00,-58.7358,5.356,,Point,1.6,998.7,ISVP4,1100.7065081464998,-1136.1825908634914,1581.918359732049,3600.0,0.43942176659223586,0.30575180781847217,-0.31560627523985874
2019-11-13 14:00:00+00:00,-58.743,5.3776,,Point,2.04,997.7,ISVP4,1250.9633926059912,-802.0123309372062,1485.9788654673464,3600.0,0.41277190707426287,0.347489831279442,-0.22278120303811283
2019-11-13 15:00:00+00:00,-58.7466,5.3974,,Point,2.37,996.0,ISVP4,1146.47952703654,-401.0065038039828,1214.5869758922258,3600.0,0.33738527108117383,0.3184665352879278,-0.11139069550110633
2019-11-13 16:00:00+00:00,-58.746,5.4128,,Point,1.49,994.6,ISVP4,891.6141603579196,66.83443296321265,894.1155699238617,3600.0,0.2483654360899616,0.2476706000994221,0.01856512026755907
2019-11-13 17:00:00+00:00,-58.7414,5.4188,,Point,-0.65,993.3,ISVP4,347.3881242435976,512.3971112438938,619.0551740164785,3600.0,0.17195977056013292,0.09649670117877711,0.1423325309010816
2019-11-13 18:00:00+00:00,-58.7352,5.4144,,Point,-1.01,991.2,ISVP4,-254.78492906726757,690.6216107167712,736.120621412578,3600.0,0.20447795039238278,-0.07077359140757432,0.19183933631021421
2019-11-13 19:00:00+00:00,-58.7286,5.3984,,Point,-1.38,989.6,ISVP4,-926.6555052241984,735.1771084298994,1182.867619863551,3600.0,0.3285743388509864,-0.2574043070067218,0.20421586345274984
2019-11-13 20:00:00+00:00,-58.723,5.3738,,Point,-1.51,987.8,ISVP4,-1425.0026350228009,623.7860427957374,1555.5518432404276,3600.0,0.4320977342334521,-0.39583406528411136,0.17327390077659374
2019-11-13 21:00:00+00:00,-58.7186,5.3436,,Point,-1.58,985.3,ISVP4,-1749.674489077894,490.11722203723957,1817.0238603462228,3600.0,0.504728850096173,-0.48602069141052606,0.13614367278812212
2019-11-13 22:00:00+00:00,-58.7156,5.3106,,Point,-1.57,983.3,ISVP4,-1912.1372178103488,334.1706399435378,1941.1179140731701,3600.0,0.5391994205758806,-0.5311492271695414,0.09282517776209384
2019-11-13 23:00:00+00:00,-58.7136,5.2796,,Point,-1.63,981.4,ISVP4,-1796.4046331901307,222.78033956878343,1810.1659277108688,3600.0,0.5028238688085747,-0.49900128699725854,0.0618834276579954
2019-11-14 00:00:00+00:00,-58.7122,5.2542,,Point,-1.76,980.1,ISVP4,-1471.9772335535715,155.9461962549914,1480.2149142021324,3600.0,0.4111708095005923,-0.4088825648759921,0.043318387848608725
2019-11-14 01:00:00+00:00,-58.7114,5.2366,,Point,-1.89,979.1,ISVP4,-1019.993668874692,89.11209682305832,1023.8789236744045,3600.0,0.28441081213177904,-0.28333157468741443,0.024753360228627314
2019-11-14 02:00:00+00:00,-58.7094,5.2274,,Point,-1.95,978.8,ISVP4,-533.1907376155526,222.7801932973221,577.86103624021,3600.0,0.16051695451116943,-0.1481085382265424,0.06188338702703392
2019-11-14 03:00:00+00:00,-58.705,5.227,,Point,-2.06,978.6,ISVP4,-23.183535087172686,490.11618006001834,490.6641888866177,3600.0,0.13629560802406046,-0.006439870857547969,0.1361433833500051
2019-11-14 04:00:00+00:00,-58.6966,5.2344,,Point,-2.06,979.1,ISVP4,428.94949082186736,935.6754074704224,1029.3134283692602,3600.0,0.28592039676923897,0.1191526363394076,0.2599098354084507
2019-11-14 05:00:00+00:00,-58.6846,5.2458,,Point,-1.43,980.1,ISVP4,660.9731551158791,1336.6770215018234,1491.1710068247794,3600.0,0.4142141685624387,0.1836036541988553,0.3712991726393954
2019-11-14 06:00:00+00:00,-58.6688,5.259,,Point,-1.33,981.3,ISVP4,765.6004400632204,1759.9542520374282,1919.266266855545,3600.0,0.5331295185709847,0.2126667889064501,0.4888761811215078
2019-11-14 07:00:00+00:00,-58.6512,5.2704,,Point,-1.26,982.3,ISVP4,661.4995153795978,1960.450247227554,2069.044895767615,3600.0,0.5747346932687819,0.1837498653832216,0.544569513118765
2019-11-14 08:00:00+00:00,-58.6328,5.2786,,Point,-0.46,983.3,ISVP4,476.055078064775,2049.5558485272913,2104.1168250797496,3600.0,0.584476895855486,0.13223752168465971,0.5693210690353587
2019-11-14 09:00:00+00:00,-58.6148,5.282,,Point,0.69,984.4,ISVP4,197.4925489161651,2004.9945739578882,2014.6976320227254,3600.0,0.5596382311174237,0.05485904136560142,0.5569429372105245
2019-11-14 10:00:00+00:00,-58.5986,5.2804,,Point,0.85,985.1,ISVP4,-92.9854725174362,1804.4902844255573,1806.8844691029694,3600.0,0.5019123525286027,-0.025829297921510053,0.5012473012293215
2019-11-14 11:00:00+00:00,-58.5854,5.2754,,Point,1.18,985.9,ISVP4,-290.71402106019815,1470.3220312978306,1498.786681873297,3600.0,0.41632963385369365,-0.08075389473894393,0.4084227864716196
2019-11-14 12:00:00+00:00,-58.5752,5.2682,,Point,1.74,986.6,ISVP4,-418.78588404550993,1136.1558505262124,1210.8805611457806,3600.0,0.3363557114293835,-0.11632941223486387,0.31559884736839233
2019-11-14 13:00:00+00:00,-58.5694,5.2624,,Point,2.38,987.4,ISVP4,-337.45344353881217,646.0485952797385,728.871466048113,3600.0,0.20246429612447583,-0.09373706764967005,0.1794579431332607
2019-11-14 14:00:00+00:00,-58.568,5.2608,,Point,2.08,988.0,ISVP4,-93.10599957312739,155.94267639498602,181.62281100605873,3600.0,0.050450780835016314,-0.025862777659202054,0.04331741010971834
2019-11-14 15:00:00+00:00,-58.5688,5.2654,,Point,3.86,988.2,ISVP4,267.6904315157215,-89.11009660781626,282.1325511927462,3600.0,0.07837015310909616,0.07435845319881153,-0.024752804613282293
2019-11-14 16:00:00+00:00,-58.5726,5.2756,,Point,1.36,988.7,ISVP4,593.5608987328479,-423.27311146034884,729.0230911225453,3600.0,0.20250641420070703,0.16487802742579108,-0.11757586429454135
2019-11-14 17:00:00+00:00,-58.5772,5.2942,,Point,0.55,989.0,ISVP4,1082.258506287848,-512.3835774455057,1197.4224003534669,3600.0,0.33261733343151856,0.30062736285773556,-0.14232877151264048
2019-11-14 18:00:00+00:00,-58.5798,5.3192,,Point,-0.13,989.3,ISVP4,1454.4577493175293,-289.60827237301567,1483.0105515392315,3600.0,0.4119473754275643,0.40401604147709147,-0.08044674232583769
2019-11-14 19:00:00+00:00,-58.5786,5.3468,,Point,-0.77,989.7,ISVP4,1605.6023038016247,133.66537114161716,1611.1564757699703,3600.0,0.4475434654916584,0.44600063994489575,0.03712926976156032
2019-11-14 20:00:00+00:00,-58.5718,5.3772,,Point,-1.42,990.3,ISVP4,1768.550011950167,757.4366283540485,1923.9229170476879,3600.0,0.5344230325132466,0.4912638922083797,0.21039906343168013
2019-11-14 21:00:00+00:00,-58.5592,5.4062,,Point,-1.67,990.7,ISVP4,1687.430773069076,1403.4833836117978,2194.8093816946657,3600.0,0.6096692726929627,0.4687307702969655,0.3898564954477216
2019-11-14 22:00:00+00:00,-58.5408,5.432,,Point,-2.24,991.7,ISVP4,1501.7707477116653,2049.5263104185483,2540.841096129453,3600.0,0.7057891933692925,0.4171585410310181,0.5693128640051524
2019-11-14 23:00:00+00:00,-58.5184,5.4508,,Point,-2.89,992.5,ISVP4,1094.887273461579,2495.067526769173,2724.7275285294436,3600.0,0.7568687579248454,0.30413535373932754,0.693074312991437
2019-11-15 00:00:00+00:00,-58.4968,5.4584,,Point,-2.92,993.3,ISVP4,442.8962830013518,2405.9496690481424,2446.3750586304786,3600.0,0.6795486273973552,0.12302674527815327,0.6683193525133729
2019-11-15 01:00:00+00:00,-58.4784,5.4584,,Point,-3.11,993.7,ISVP4,0.0,2049.50624861317,2049.50624861317,3600.0,0.5693072912814361,0.0,0.5693072912814361
2019-11-15 02:00:00+00:00,-58.4634,5.4508,,Point,-3.26,994.0,ISVP4,-443.40017963460593,1670.788757455138,1728.623380421104,3600.0,0.48017316122808446,-0.12316671656516831,0.4641079881819828
2019-11-15 03:00:00+00:00,-58.4528,5.4394,,Point,-3.31,994.2,ISVP4,-665.3836262422901,1180.6883489564855,1355.2713187524228,3600.0,0.37646425520900634,-0.1848287850673028,0.32796898582124595
2019-11-15 04:00:00+00:00,-58.4478,5.4244,,Point,-3.63,994.7,ISVP4,-875.7682064728685,556.9277842759363,1037.8528356020465,3600.0,0.2882924543339018,-0.24326894624246348,0.1547021622988712
2019-11-15 05:00:00+00:00,-58.4506,5.411,,Point,-3.03,995.1,ISVP4,-782.4639295980404,-311.8795053133291,842.3292865361468,3600.0,0.2339803573711519,-0.21735109155501123,-0.0866331959203692
2019-11-15 06:00:00+00:00,-58.4588,5.4066,,Point,-1.68,995.1,ISVP4,-256.90804471156963,-913.362197366039,948.8056950792618,3600.0,0.26355713752201715,-0.07136334575321379,-0.2537117214905664
2019-11-15 07:00:00+00:00,-58.4682,5.414,,Point,-1.01,995.1,ISVP4,431.9720878200151,-1047.0264048341558,1132.6359419846785,3600.0,0.31462109499574403,0.11999224661667085,-0.2908406680094877
2019-11-15 08:00:00+00:00,-58.476,5.4338,,Point,0.37,995.0,ISVP4,1155.5088171767627,-868.8103175748796,1445.6942949661952,3600.0,0.4015817486017209,0.32097467143798963,-0.24133619932635544
2019-11-15 09:00:00+00:00,-58.48,5.462,,Point,0.83,994.9,ISVP4,1645.360181255304,-445.5441652846663,1704.6171796857195,3600.0,0.4735047721349221,0.45704449479314,-0.12376226813462952
2019-11-15 10:00:00+00:00,-58.4788,5.4976,,Point,2.48,994.9,ISVP4,2076.8853710044555,133.66327896006655,2081.1820478840077,3600.0,0.5781061244122244,0.5769126030567931,0.037128688600018486
2019-11-15 11:00:00+00:00,-58.4698,5.5334,,Point,4.42,994.8,ISVP4,2088.624459936261,1002.4737895969236,2316.744662985728,3600.0,0.6435401841627023,0.5801734610934057,0.278464941554701
2019-11-15 12:00:00+00:00,-58.4552,5.5618,,Point,3.8,994.7,ISVP4,1657.321183663315,1626.232245745701,2321.926963304892,3600.0,0.6449797120291367,0.4603669954620319,0.45173117937380586
2019-11-15 13:00:00+00:00,-58.4372,5.5798,,Point,2.49,994.6,ISVP4,1050.850274969924,2004.9387322254343,2263.639905192983,3600.0,0.6287888625536063,0.2919028541583122,0.5569274256181762
2019-11-15 14:00:00+00:00,-58.4188,5.5832,,Point,1.88,994.5,ISVP4,198.59532623790415,2049.487066541464,2059.0865303634705,3600.0,0.5719684806565196,0.05516536839941782,0.5693019629281845
2019-11-15 15:00:00+00:00,-58.4026,5.5762,,Point,0.82,994.5,ISVP4,-409.08606011968783,1804.4347944008375,1850.2260218223723,3600.0,0.5139516727284368,-0.11363501669991329,0.5012318873335659
2019-11-15 16:00:00+00:00,-58.3912,5.5594,,Point,1.17,994.4,ISVP4,-982.2572323684132,1269.784693551481,1605.3605322536378,3600.0,0.44593348118156606,-0.2728492312134481,0.352717970430967
2019-11-15 17:00:00+00:00,-58.3862,5.5374,,Point,-0.03,994.6,ISVP4,-1286.704486610517,556.922393243103,1402.0595522156896,3600.0,0.3894609867265804,-0.35741791294736586,0.15470066478975084
2019-11-15 18:00:00+00:00,-58.3878,5.5176,,Point,0.48,994.8,ISVP4,-1158.1979411791817,-178.21511820267747,1171.8289548000125,3600.0,0.32550804300000347,-0.32172165032755046,-0.049504199500743744
2019-11-15 19:00:00+00:00,-58.3936,5.5048,,Point,-1.45,995.0,ISVP4,-748.7001185383239,-646.03017930465,988.8917332406508,3600.0,0.274692148122403,-0.2079722551495344,-0.179452827584625
2019-11-15 20:00:00+00:00,-58.4012,5.5006,,Point,-2.26,995.3,ISVP4,-245.62689596020508,-846.5231955803309,881.4386494104854,3600.0,0.24484406928069039,-0.06822969332227918,-0.23514533210564748
2019-11-15 21:00:00+00:00,-58.4076,5.5044,,Point,-3.13,995.6,ISVP4,222.18604062230978,-712.862422787228,746.6856570669449,3600.0,0.20741268251859582,0.06171834461730827,-0.19801733966311888
2019-11-15 22:00:00+00:00,-58.4138,5.5154,,Point,-4.65,995.8,ISVP4,643.0535443087155,-690.586155900409,943.6244483740898,3600.0,0.262117902326136,0.17862598453019873,-0.19182948775011363
2019-11-16 00:00:00+00:00,-58.415,5.5556,,Point,35.63,996.2,ISVP4,2349.6556397854156,-133.66191435065932,2353.454298031575,7200.0,0.3268686525043854,0.3263410610813077,-0.018564154770924907
2019-11-16 01:00:00+00:00,-58.4102,5.5772,,Point,-4.37,996.4,ISVP4,1262.4586265563328,534.647506156112,1371.0031873068174,3600.0,0.38083421869633816,0.35068295182120357,0.14851319615447553
2019-11-16 02:00:00+00:00,-58.4016,5.5928,,Point,-3.74,996.7,ISVP4,911.8996785934654,957.909106468106,1322.5546794266734,3600.0,0.3673762998407426,0.2533054662759626,0.2660858629078072
2019-11-16 03:00:00+00:00,-58.3898,5.6026,,Point,-3.46,997.1,ISVP4,572.9996135669179,1314.3382944997918,1433.8109043860904,3600.0,0.39828080677391403,0.15916655932414386,0.3650939706943866
2019-11-16 04:00:00+00:00,-58.3778,5.6058,,Point,-3.09,997.6,ISVP4,187.16443418680387,1336.6127139721957,1349.6533156987334,3600.0,0.37490369880520374,0.05199012060744552,0.37128130943672105
2019-11-16 05:00:00+00:00,-58.3672,5.6026,,Point,-2.45,998.2,ISVP4,-187.22800499706392,1180.6724659528204,1195.4253626698298,3600.0,0.3320626007416194,-0.05200777916585109,0.3279645738757834
2019-11-16 06:00:00+00:00,-58.359,5.5932,,Point,-1.7,998.8,ISVP4,-550.1471969688498,913.349047825663,1066.2403207048246,3600.0,0.2961778668624513,-0.1528186658246805,0.25370806884046193
2019-11-16 07:00:00+00:00,-58.3532,5.5804,,Point,-0.26,999.3,ISVP4,-749.3103291112473,646.0266639174959,989.3515147838885,3600.0,0.2748198652177468,-0.20814175808645757,0.17945185108819328
2019-11-16 08:00:00+00:00,-58.3506,5.5672,,Point,0.99,999.5,ISVP4,-772.8529828375888,289.5979683349123,825.3294592734875,3600.0,0.2292581831315243,-0.21468138412155244,0.0804438800930312
2019-11-16 09:00:00+00:00,-58.3524,5.5566,,Point,0.91,999.5,ISVP4,-620.6699747860479,-200.49088853758366,652.2482763392351,3600.0,0.18118007676089865,-0.17240832632945774,-0.05569191348266213
2019-11-16 10:00:00+00:00,-58.357,5.555,,Point,1.93,999.6,ISVP4,-93.68126789343464,-512.3658619851337,520.8598242155855,3600.0,0.1446832845043293,-0.026022574414842955,-0.14232385055142605
2019-11-16 11:00:00+00:00,-58.3632,5.5616,,Point,3.16,999.7,ISVP4,386.3849851938237,-690.5806614920484,791.324842785835,3600.0,0.2198124563293986,0.10732916255383991,-0.191827961525569
2019-11-16 12:00:00+00:00,-58.369,5.5766,,Point,5.05,999.6,ISVP4,877.9937713898114,-646.0276801425854,1090.0572581794568,3600.0,0.30279368282762686,0.24388715871939207,-0.1794521333729404
2019-11-16 13:00:00+00:00,-58.3716,5.598,,Point,8.88,999.7,ISVP4,1252.3990047557338,-289.59880654369346,1285.4457343134654,3600.0,0.35706825953151816,0.3478886124321483,-0.08044411292880374
2019-11-16 14:00:00+00:00,-58.3706,5.6224,,Point,8.23,999.8,ISVP4,1427.8639480711424,111.3841703780175,1432.201762187196,3600.0,0.39783382282977664,0.39662887446420625,0.030940047327227084
2019-11-16 15:00:00+00:00,-58.3644,5.6448,,Point,8.42,999.9,ISVP4,1310.8629985074724,690.5814653231023,1481.642521360603,3600.0,0.41156736704461194,0.36412861069652014,0.19182818481197286
2019-11-16 16:00:00+00:00,-58.3548,5.6624,,Point,9.49,1000.3,ISVP4,1030.144401306924,1069.2861014272496,1484.779530519426,3600.0,0.41243875847761835,0.28615122258525666,0.29702391706312486
2019-11-16 17:00:00+00:00,-58.3434,5.6724,,Point,17.72,1000.6,ISVP4,585.4682051384614,1269.7751479169544,1398.2496005705043,3600.0,0.3884026668251401,0.16263005698290595,0.3527153188658207
2019-11-16 18:00:00+00:00,-58.3318,5.6744,,Point,4.24,1000.9,ISVP4,117.13137201467875,1292.0495668634014,1297.3480032519972,3600.0,0.360374445347777,0.03253649222629965,0.35890265746205596
2019-11-16 19:00:00+00:00,-58.3226,5.6694,,Point,-0.95,1000.7,ISVP4,-292.9244000013641,1024.7272895768733,1065.77235942753,3600.0,0.29604787761875834,-0.08136788888926781,0.28464646932690923
